DateAdded,RiskCopy,CountyReporting,TravelLabel,TravelStatus,DateAddedCopy,Risk,BigIslandCnt,OahuCnt,KauaiCnt,MauiCnt,Count,TotNumber
5/7/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/7/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
5/8/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/8/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
5/9/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/9/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
5/14/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/14/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
5/19/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/19/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
5/20/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/20/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
5/21/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/21/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
5/26/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/26/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
5/31/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/31/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
6/4/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/4/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
6/11/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/11/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
6/12/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/12/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
6/13/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/13/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
6/21/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/21/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
6/23/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/23/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
6/24/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/24/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
6/25/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/25/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/1/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/1/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/4/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/4/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/6/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/6/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/15/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/15/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/16/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/16/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/20/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/20/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/23/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/23/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/26/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/26/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/27/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/27/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/28/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/28/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/30/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/30/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
8/2/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/2/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
8/9/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/9/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
8/10/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/10/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
8/24/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/24/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
8/25/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/25/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
8/27/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/27/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/2/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/2/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/4/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/4/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/5/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/5/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/7/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/7/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/12/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/12/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/14/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/14/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/15/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/15/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/17/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/17/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/18/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/18/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/20/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/20/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/25/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/25/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
9/27/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/27/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
10/1/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/1/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
10/4/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/4/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
10/7/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/7/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
10/16/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/16/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
10/18/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/18/2021,Travel-Associated (Non-Resident),0,1,0,0,1,1
11/27/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,11/27/2020,Travel-Associated (Non-Resident),0,2,0,0,2,2
11/30/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,11/30/2020,Travel-Associated (Non-Resident),0,2,0,0,2,2
12/1/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/1/2020,Travel-Associated (Non-Resident),0,2,0,0,2,2
12/3/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/3/2020,Travel-Associated (Non-Resident),0,2,0,0,2,2
12/9/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/9/2020,Travel-Associated (Non-Resident),0,2,0,0,2,2
12/11/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/11/2020,Travel-Associated (Non-Resident),0,2,0,0,2,2
12/12/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/12/2020,Travel-Associated (Non-Resident),0,2,0,0,2,2
12/16/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/16/2020,Travel-Associated (Non-Resident),0,2,0,0,2,2
12/31/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/31/2020,Travel-Associated (Non-Resident),0,2,0,0,2,2
1/2/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/2/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
1/12/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/12/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
1/18/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/18/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
1/20/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/20/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
1/21/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/21/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
1/27/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/27/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
2/7/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,2/7/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
2/17/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,2/17/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
2/26/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,2/26/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
3/7/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,3/7/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
3/31/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,3/31/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
4/1/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,4/1/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
4/3/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,4/3/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
4/6/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,4/6/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
4/17/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,4/17/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
4/21/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,4/21/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
4/23/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,4/23/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
5/6/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/6/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
5/12/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/12/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
5/16/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/16/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
6/3/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/3/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
6/5/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/5/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
6/8/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/8/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
7/2/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/2/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
7/17/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/17/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
7/25/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/25/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
7/31/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/31/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
8/4/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/4/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
8/7/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/7/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
8/8/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/8/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
8/12/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/12/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
8/13/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/13/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
8/30/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/30/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
9/1/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/1/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
9/6/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/6/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
9/10/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/10/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
9/16/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/16/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
9/26/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/26/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
9/28/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/28/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
9/29/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/29/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
10/8/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/8/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
10/13/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/13/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
10/15/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/15/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
10/19/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/19/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
10/20/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/20/2021,Travel-Associated (Non-Resident),0,2,0,0,2,2
11/19/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,11/19/2020,Travel-Associated (Non-Resident),0,3,0,0,3,3
11/21/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,11/21/2020,Travel-Associated (Non-Resident),0,3,0,0,3,3
11/25/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,11/25/2020,Travel-Associated (Non-Resident),0,3,0,0,3,3
12/20/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/20/2020,Travel-Associated (Non-Resident),0,3,0,0,3,3
12/21/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/21/2020,Travel-Associated (Non-Resident),0,3,0,0,3,3
12/24/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/24/2020,Travel-Associated (Non-Resident),0,3,0,0,3,3
12/27/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/27/2020,Travel-Associated (Non-Resident),0,3,0,0,3,3
12/28/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/28/2020,Travel-Associated (Non-Resident),0,3,0,0,3,3
1/5/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/5/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
1/6/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/6/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
1/7/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/7/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
1/9/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/9/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
1/26/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/26/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
2/1/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,2/1/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
2/4/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,2/4/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
2/11/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,2/11/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
2/18/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,2/18/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
3/25/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,3/25/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
4/19/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,4/19/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
4/27/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,4/27/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
5/4/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/4/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
5/5/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/5/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
7/21/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/21/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
8/22/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/22/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
8/23/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/23/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
8/29/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/29/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
8/31/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/31/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
9/13/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/13/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
9/23/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/23/2021,Travel-Associated (Non-Resident),0,3,0,0,3,3
11/20/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,11/20/2020,Travel-Associated (Non-Resident),0,4,0,0,4,4
12/18/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/18/2020,Travel-Associated (Non-Resident),0,4,0,0,4,4
1/1/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/1/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
1/13/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/13/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
1/23/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/23/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
1/24/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/24/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
1/29/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/29/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
7/29/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/29/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
8/3/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/3/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
8/11/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/11/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
8/15/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/15/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
8/16/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/16/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
8/17/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/17/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
8/18/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/18/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
8/20/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/20/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
8/21/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/21/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
8/26/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/26/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
8/28/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/28/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
10/21/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,10/21/2021,Travel-Associated (Non-Resident),0,4,0,0,4,4
12/30/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,12/30/2020,Travel-Associated (Non-Resident),0,5,0,0,5,5
7/19/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/19/2021,Travel-Associated (Non-Resident),0,5,0,0,5,5
9/24/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/24/2021,Travel-Associated (Non-Resident),0,5,0,0,5,5
1/25/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/25/2021,Travel-Associated (Non-Resident),0,6,0,0,6,6
3/16/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,3/16/2021,Travel-Associated (Non-Resident),0,6,0,0,6,6
6/1/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/1/2021,Travel-Associated (Non-Resident),0,6,0,0,6,6
8/1/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/1/2021,Travel-Associated (Non-Resident),0,6,0,0,6,6
8/14/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/14/2021,Travel-Associated (Non-Resident),0,6,0,0,6,6
8/19/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/19/2021,Travel-Associated (Non-Resident),0,6,0,0,6,6
1/8/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/8/2021,Travel-Associated (Non-Resident),0,7,0,0,7,7
9/3/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,9/3/2021,Travel-Associated (Non-Resident),0,7,0,0,7,7
3/2/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,3/2/2021,Travel-Associated (Non-Resident),0,8,0,0,8,8
8/5/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/5/2021,Travel-Associated (Non-Resident),0,8,0,0,8,8
1/4/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,1/4/2021,Travel-Associated (Non-Resident),0,10,0,0,10,10
8/6/2021,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,8/6/2021,Travel-Associated (Non-Resident),0,10,0,0,10,10
2/5/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/5/2021,Travel-Associated (Resident),0,1,0,0,1,1
2/7/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/7/2021,Travel-Associated (Resident),0,1,0,0,1,1
2/18/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/18/2021,Travel-Associated (Resident),0,1,0,0,1,1
2/24/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/24/2021,Travel-Associated (Resident),0,1,0,0,1,1
2/28/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/28/2021,Travel-Associated (Resident),0,1,0,0,1,1
3/9/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/9/2021,Travel-Associated (Resident),0,1,0,0,1,1
3/13/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/13/2021,Travel-Associated (Resident),0,1,0,0,1,1
3/15/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/15/2021,Travel-Associated (Resident),0,1,0,0,1,1
3/21/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/21/2021,Travel-Associated (Resident),0,1,0,0,1,1
4/4/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/4/2021,Travel-Associated (Resident),0,1,0,0,1,1
4/9/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/9/2021,Travel-Associated (Resident),0,1,0,0,1,1
4/10/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/10/2021,Travel-Associated (Resident),0,1,0,0,1,1
4/19/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/19/2021,Travel-Associated (Resident),0,1,0,0,1,1
4/23/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/23/2021,Travel-Associated (Resident),0,1,0,0,1,1
4/27/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/27/2021,Travel-Associated (Resident),0,1,0,0,1,1
5/6/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/6/2021,Travel-Associated (Resident),0,1,0,0,1,1
5/10/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/10/2021,Travel-Associated (Resident),0,1,0,0,1,1
5/20/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/20/2021,Travel-Associated (Resident),0,1,0,0,1,1
5/24/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/24/2021,Travel-Associated (Resident),0,1,0,0,1,1
5/30/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/30/2021,Travel-Associated (Resident),0,1,0,0,1,1
5/31/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/31/2021,Travel-Associated (Resident),0,1,0,0,1,1
6/4/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/4/2021,Travel-Associated (Resident),0,1,0,0,1,1
6/5/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/5/2021,Travel-Associated (Resident),0,1,0,0,1,1
6/7/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/7/2021,Travel-Associated (Resident),0,1,0,0,1,1
6/14/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/14/2021,Travel-Associated (Resident),0,1,0,0,1,1
9/12/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/12/2021,Travel-Associated (Resident),0,1,0,0,1,1
9/25/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/25/2021,Travel-Associated (Resident),0,1,0,0,1,1
